;conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;label
364;1,77E+33;Sun Mar 24 20:20:45 +0000 2024;0;@livyyrenata @howtodresvvell Win apanya kontol????????????? Bukannya malu ni anak;1,772E+18;;livyyrenata;in;Ngawi, Indonesia;0;0;0;https://twitter.com/okaselalubenar/status/1771995590035141088;1,11083E+18;okaselalubenar;negatif
365;1,77E+33;Sun Mar 24 20:18:46 +0000 2024;0;@livyyrenata @howtodresvvell tolol anjing gak guna;1,772E+18;;livyyrenata;in;he/him;0;0;0;https://twitter.com/ddkkssbbhh/status/1771995090548130236;1,52824E+18;ddkkssbbhh;negatif
366;1,77E+33;Sun Mar 24 20:07:45 +0000 2024;0;@livyyrenata @howtodresvvell Kamu setara dengan kang parkir di indo/alfa dibayari orang miskin.;1,77199E+18;;livyyrenata;in;;0;0;0;https://twitter.com/NoFaceNoMoney1/status/1771992318100623840;1,31493E+18;NoFaceNoMoney1;negatif
367;1,77E+33;Sun Mar 24 20:05:09 +0000 2024;0;@livyyrenata @howtodresvvell minimal punya malu tolol. ga punya bakat atau skill jadinya ngemis;1,77199E+18;;livyyrenata;in;Rosario, Argentina;0;0;0;https://twitter.com/guuonndrongg/status/1771991665982726188;8,06744E+17;guuonndrongg;negatif
368;1,77E+34;Sun Mar 24 20:02:18 +0000 2024;0;@Nicronemodez @livyyrenata Keren banget livyy;1,77199E+18;;Nicronemodez;in;;0;0;0;https://twitter.com/parkir3ribu/status/1771990945669771337;1,52523E+18;parkir3ribu;positif
369;1,77E+33;Sun Mar 24 19:50:20 +0000 2024;0;@livyyrenata @howtodresvvell malu lu bego ngemis ngemis begituan sksksk ups ya kan kaga ada malu nya;1,77199E+18;;livyyrenata;in;;0;0;0;https://twitter.com/jujuaan111/status/1771987936474694110;1,54893E+18;jujuaan111;negatif
370;1,77E+34;Sun Mar 24 19:02:51 +0000 2024;0;@livyyrenata semoga bermanfaat;1,77198E+18;;livyyrenata;in;;0;0;0;https://twitter.com/BrojolCuk/status/1771975986009219125;1,25883E+18;BrojolCuk;positif
371;1,77E+34;Sun Mar 24 18:56:26 +0000 2024;0;@livyyrenata eh sumpah livy tolol ga lucu anjir???;1,77197E+18;;livyyrenata;in;Cyber;0;0;0;https://twitter.com/ROSESTUDI0/status/1771974372552798395;1,70475E+18;ROSESTUDI0;negatif
372;1,77E+34;Sun Mar 24 18:50:16 +0000 2024;0;@livyyrenata ada gila gilanya ku tengok;1,77197E+18;;livyyrenata;in;Exp line;0;0;0;https://twitter.com/Oooverkill/status/1771972820341539261;1,2372E+18;Oooverkill;negatif
373;1,77E+34;Sun Mar 24 18:38:04 +0000 2024;3;@livyyrenata Orang yang ngejokes dan ngejelekin livy renata mungkin mereka belum pernah ketemu langsung. Sebaik dan sehumble itu dia sama orang baru salah satunya ke gue. Gua yang awalnya hanya Fans malah jadi temen. Semua yg udah ketemu dia pasti setuju ;1,77197E+18;;livyyrenata;in;;0;0;0;https://twitter.com/bullbear27/status/1771969748663955674;1,39505E+18;bullbear27;positif
374;1,77E+34;Sun Mar 24 18:34:55 +0000 2024;0;@livyyrenata Beberapa golongan manusia yg berhak menerima sumbangan: fakir miskin livy;1,77197E+18;;livyyrenata;in;belakang gawang old trafford;0;0;0;https://twitter.com/pernah_berharap/status/1771968955831431628;1,29709E+18;pernah_berharap;negatif
375;1,77E+34;Sun Mar 24 18:32:06 +0000 2024;1;@livyyrenata Anjir mental na pengemis oge geningan sakalian dilampu merah padahal mah.;1,77197E+18;;livyyrenata;in;Bandung;0;0;0;https://twitter.com/rudiNH14/status/1771968248998986227;1552610682;rudiNH14;negatif
376;1,77E+33;Sun Mar 24 18:28:50 +0000 2024;0;@livyyrenata @howtodresvvell dih najiss;1,77197E+18;;livyyrenata;in;Jakarta Capital Region;0;0;0;https://twitter.com/putrianied/status/1771967425417802072;1,31597E+18;putrianied;negatif
377;1,77E+34;Sun Mar 24 18:24:54 +0000 2024;0;@ARSIPAJA @livyyrenata termasuk pengemis bukan?;1,77197E+18;;ARSIPAJA;in;Sembalun;0;0;0;https://twitter.com/nantihujan/status/1771966434681184717;4000991206;nantihujan;
378;1,77E+34;Sun Mar 24 18:22:55 +0000 2024;0;@livyyrenata idih pengemis;1,77197E+18;;livyyrenata;in;;0;0;0;https://twitter.com/rizqisywl/status/1771965937781985690;1,02279E+18;rizqisywl;negatif
379;1,77E+34;Sun Mar 24 18:12:13 +0000 2024;1;@livyyrenata Anjing orang2 brengsek kek gini nih;1,77196E+18;;livyyrenata;in;Indonesia;0;0;0;https://twitter.com/FahmiHamza82755/status/1771963245298864536;1,67616E+18;FahmiHamza82755;negatif
380;1,77E+33;Sun Mar 24 18:10:38 +0000 2024;0;@livyyrenata @howtodresvvell Bjirr dia kaga malu;1,77196E+18;;livyyrenata;in;98s 𔓘 스테이;0;0;0;https://twitter.com/gnabcnabc/status/1771962844755472824;1,15576E+18;gnabcnabc;negatif
381;1,77E+34;Sun Mar 24 18:08:57 +0000 2024;0;@ulahnetijen @livyyrenata bodoh bin idiot;1,77196E+18;;ulahnetijen;in;Hala Madrid🙌🏼;0;0;0;https://twitter.com/chikenmind/status/1771962422292545698;1,21687E+18;chikenmind;negatif
382;1,77E+33;Sun Mar 24 18:07:03 +0000 2024;0;@livyyrenata @howtodresvvell Goblok gatau malu;1,77196E+18;;livyyrenata;in;tanya Dora dan Perta Aja ;0;0;0;https://twitter.com/hxresht/status/1771961944188084243;1,2244E+18;hxresht;negatif
383;1,77E+33;Sun Mar 24 18:03:51 +0000 2024;1;@txtrandompost @livyyrenata @howtodresvvell Kenapa harus bawa suku sih;1,77196E+18;;txtrandompost;in;;0;2;0;https://twitter.com/yourdemon_/status/1771961140102271038;8,60328E+17;yourdemon_;positif
384;1,77E+33;Sun Mar 24 17:56:04 +0000 2024;0;@livyyrenata @howtodresvvell kontol;1,77196E+18;;livyyrenata;in;;0;0;0;https://twitter.com/dddeeehhheea/status/1771959178505933083;1,7228E+18;dddeeehhheea;negatif
385;1,77E+33;Sun Mar 24 17:55:28 +0000 2024;0;@Alexbizzer07 @mujibekk @dayeVLR @livyyrenata @howtodresvvell Niat Ama jilat tu perempuan Ampe basah;1,77196E+18;;Alexbizzer07;in;;0;1;0;https://twitter.com/ashg0ry/status/1771959029704626622;1,69638E+18;ashg0ry;negatif
386;1,77E+34;Sun Mar 24 17:55:00 +0000 2024;0;@livyyrenata klo gak beli pulau dulu aja;1,77196E+18;;aldinoramanda1;in;Batang, Indonesia;0;0;0;https://twitter.com/aldinoramanda1/status/1771958912318623883;1,5164E+18;aldinoramanda1;negatif
387;1,77E+34;Sun Mar 24 17:54:41 +0000 2024;0;@livyyrenata Next beli negara yaa ;1,77196E+18;;livyyrenata;in;Batang, Indonesia;0;1;0;https://twitter.com/aldinoramanda1/status/1771958832412971450;1,5164E+18;aldinoramanda1;negatif
388;1,77E+34;Sun Mar 24 17:43:02 +0000 2024;0;@livyyrenata @DinsosDKI1 ada pengemis nih;1,77196E+18;;livyyrenata;in;;0;0;0;https://twitter.com/anakpakadess/status/1771955898287522102;3896873834;anakpakadess;negatif
389;1,77E+34;Sun Mar 24 17:29:01 +0000 2024;0;@livyyrenata dih ngga malu kah?;1,77195E+18;;livyyrenata;in;;0;0;0;https://twitter.com/abinhonda/status/1771952373709349148;1,5508E+18;abinhonda;negatif
390;1,77E+33;Sun Mar 24 17:24:03 +0000 2024;0;@livyyrenata @howtodresvvell rame juga yg sedekah ke org kaya satu ini;1,77195E+18;;livyyrenata;in;MASYARAKAT COPENHAGEN;0;0;0;https://twitter.com/survivingsperm/status/1771951123231891842;1,54372E+18;survivingsperm;
391;1,77E+33;Sun Mar 24 17:23:54 +0000 2024;0;@livyyrenata @howtodresvvell Edan taktik yahudi;1,77195E+18;;livyyrenata;in;DKI Jakarta, Indonesia;0;0;0;https://twitter.com/MhmmdSprYdi/status/1771951084782670088;1,50701E+18;MhmmdSprYdi;negatif
392;1,77E+34;Sun Mar 24 17:20:59 +0000 2024;1;@livyyrenata nanggung helikopter mah langsung beli pulau aja;1,77195E+18;;livyyrenata;in;rl;0;0;0;https://twitter.com/seunyuman/status/1771950351446413500;1,40582E+18;seunyuman;negatif
393;1,77E+34;Sun Mar 24 17:10:29 +0000 2024;0;@Nemurusuka @nodevilnolived @cloudyzhsky @livyyrenata @POPAPJONS Bukan nya trakteer itu tempat jual konten yaa nahh si livy ini jual konten foto foto dia di trakteer dan dibeli ‍️ ga ada masalah nya sihh klo kata gw;1,77195E+18;;Nemurusuka;in;Greenland;1;0;0;https://twitter.com/nouvalabdul5/status/1771947707751399846;3002812015;nouvalabdul5;positif
394;1,77E+34;Sun Mar 24 17:08:19 +0000 2024;0;@livyyrenata knp si lu;1,77195E+18;;livyyrenata;in;Indonesia;0;0;0;https://twitter.com/chaocacacoklat/status/1771947163750138132;1,17349E+18;chaocacacoklat;negatif
395;1,77E+33;Sun Mar 24 17:07:55 +0000 2024;0;@livyyrenata @howtodresvvell cuman numpang pansos sama komika;1,77195E+18;;livyyrenata;in;Sunderland, England;0;0;0;https://twitter.com/exxtencity/status/1771947060687687953;1,02091E+18;exxtencity;negatif
396;1,77E+34;Sun Mar 24 17:05:44 +0000 2024;0;@livyyrenata bau bau money laundry;1,77195E+18;;livyyrenata;in;DKI Jakarta, Indonesia;0;0;0;https://twitter.com/Babunyachloe/status/1771946513159127345;1,29379E+18;Babunyachloe;negatif
397;1,77E+33;Sun Mar 24 17:02:05 +0000 2024;2;@howtodresvvell @livyyrenata Cuci cuci biar bersih ;1,77195E+18;;howtodresvvell;in;;0;0;0;https://twitter.com/danieserl/status/1771945592685486440;1,50342E+18;danieserl;negatif
398;1,77E+33;Sun Mar 24 16:57:06 +0000 2024;0;@livyyrenata @howtodresvvell kalo gwa malu tuh;1,77194E+18;;livyyrenata;in;;0;0;0;https://twitter.com/Ardd_Pr/status/1771944341071712513;1,50504E+18;Ardd_Pr;negatif
399;1,77E+33;Sun Mar 24 16:54:55 +0000 2024;0;@idsazy @mosedwight8 @Membkr @ayasubak @stalerabit @livyyrenata @howtodresvvell Lah bukannya itu normal kaya Gozali yg waktu itu nft kaga 18+ dah selfie2 doang sama aja kaya foto Idol;1,77194E+18;;idsazy;in;Karasuno;0;3;0;https://twitter.com/Busybreath/status/1771943791433294333;1,49108E+18;Busybreath;positif
400;1,77E+33;Sun Mar 24 16:53:12 +0000 2024;0;@livyyrenata @howtodresvvell yaila ternyata mentalnya miskin;1,77194E+18;;livyyrenata;in;;0;0;0;https://twitter.com/maadumpp/status/1771943359222821331;1,36373E+18;maadumpp;negatif
401;1,77E+34;Sun Mar 24 16:53:02 +0000 2024;0;@livyyrenata Buset lu ngemis?;1,77194E+18;;livyyrenata;in;Hope World;0;0;0;https://twitter.com/lachibowlala/status/1771943318722687022;779824891;lachibowlala;negatif
402;1,77E+34;Sun Mar 24 16:47:18 +0000 2024;110;@livyyrenata gilaaa sihh sdm kita udahh rendah makin dibodoh bodohin begini memperkayaa yang udah kaya malah dan si kaya ini jatuhnyaa ngemis. kasiaan banget yaa( :;1,77194E+18;;livyyrenata;in;jaemin’s lap;0;1;4;https://twitter.com/jeyisaturn/status/1771941875433279755;1,40038E+18;jeyisaturn;positif
403;1,77E+33;Sun Mar 24 16:47:01 +0000 2024;0;@livyyrenata @howtodresvvell berak;1,77194E+18;;livyyrenata;eu;Earth;0;0;0;https://twitter.com/dimgumsep/status/1771941803240894703;55256322;dimgumsep;negatif
404;1,77E+34;Sun Mar 24 16:46:13 +0000 2024;26;@livyyrenata Mba meskipun yg ini konteksnya mungkin jokes.. saran saya jgn bikin warga yg lagi bersusah payah buat hidup jdi marah.;1,77194E+18;;livyyrenata;in;;0;1;5;https://twitter.com/Pukipukmama/status/1771941599603306762;1,67906E+18;Pukipukmama;positif
405;1,77E+33;Sun Mar 24 16:43:40 +0000 2024;0;@livyyrenata @howtodresvvell bangga lg;1,77194E+18;;livyyrenata;in;;0;0;0;https://twitter.com/sideupi/status/1771940960345501968;1,46143E+18;sideupi;negatif
406;1,77E+34;Sun Mar 24 16:36:15 +0000 2024;0;@unmagnetism @Ghozali_Ghozalu x @livyyrenata Jadiin mentri keuangan apa ya un;1,77194E+18;;unmagnetism;in;;0;0;0;https://twitter.com/denykurniw27/status/1771939092462461404;192203860;denykurniw27;negatif
407;1,77E+34;Sun Mar 24 16:35:36 +0000 2024;1;@bsbdubdj @livyyrenata Sejak kapan dia pura pura? Kalau begonya mah beneran;1,77194E+18;;bsbdubdj;in;East Jakarta;0;1;0;https://twitter.com/akupenerjemah/status/1771938927831662910;1,21858E+18;akupenerjemah;negatif
408;1,77E+33;Sun Mar 24 16:22:28 +0000 2024;7;@saturnstoryy @livyyrenata @howtodresvvell Chindo kosong sesekali pernah mikir gak sih? Mereka begitu rendah nya sampe cuma jadi fantasi doang isinya nol besar Hhahahahahahaaga;1,77194E+18;;saturnstoryy;in;East Jakarta;0;0;0;https://twitter.com/akupenerjemah/status/1771935624657805371;1,21858E+18;akupenerjemah;negatif
409;1,77E+33;Sun Mar 24 16:21:25 +0000 2024;4;@dicokotgusti @livyyrenata @howtodresvvell Mending lu bayar harga dirinya dia di traktir.. Daripada jilat begini gabakal dia tiba tiba send. Her boobs ;1,77194E+18;;dicokotgusti;in;East Jakarta;0;0;0;https://twitter.com/akupenerjemah/status/1771935358604681372;1,21858E+18;akupenerjemah;negatif
410;1,77E+33;Sun Mar 24 16:20:55 +0000 2024;249;@livyyrenata @howtodresvvell Makin keliatan kosongnya chindo satu ini ;1,77194E+18;;livyyrenata;in;Indonesia;1;3;0;https://twitter.com/txtrandompost/status/1771935232486183012;1,30135E+18;txtrandompost;negatif
411;1,77E+34;Sun Mar 24 16:20:14 +0000 2024;17;@livyyrenata WOI!!!! DIA GAK DI DONASI TAPI EMANG JUAL DIRI AJA JADI SAH SAH AJA UANG YANG DIA DAPAT;1,77194E+18;;livyyrenata;in;East Jakarta;0;3;0;https://twitter.com/akupenerjemah/status/1771935062159720917;1,21858E+18;akupenerjemah;negatif
412;1,77E+34;Sun Mar 24 16:20:11 +0000 2024;0;@livyyrenata idih;1,77194E+18;;livyyrenata;in;;0;0;0;https://twitter.com/sleupingbeauty/status/1771935050491162690;1,46242E+18;sleupingbeauty;negatif
413;1,77E+34;Sun Mar 24 16:19:43 +0000 2024;0;@livyyrenata Tapi tetep sih gak akan bisa kebeli segerbong kereta api wkwkw;1,77193E+18;;livyyrenata;in;Bandung, Jawa Barat;0;0;0;https://twitter.com/IrpanSaipudin/status/1771934933226856894;1,20471E+18;IrpanSaipudin;negatif
414;1,77E+34;Sun Mar 24 16:19:38 +0000 2024;5;@nouvalabdul5 @POPAPJONS @livyyrenata Dia gak disumbang oii itu di traktir dia jual diri... Ada harga ada barang tapi murah bgt Cok barangnya;1,77193E+18;;nouvalabdul5;in;East Jakarta;2;1;0;https://twitter.com/akupenerjemah/status/1771934911579963541;1,21858E+18;akupenerjemah;negatif
415;1,77E+33;Sun Mar 24 16:18:09 +0000 2024;0;@livyyrenata @howtodresvvell sumpah ini punya otak gasih ;1,77193E+18;;livyyrenata;in;;0;0;0;https://twitter.com/dlauramcca/status/1771934538752479627;1,60707E+18;dlauramcca;negatif
416;1,77E+34;Sun Mar 24 16:17:51 +0000 2024;83;@gojomayat @tanyarlfes @livyyrenata nnti klo ga tercapai target nya tambahin aja dari minta d lampu merah ya. nnti ad om om truk yang ngasih pasti;1,77193E+18;;gojomayat;in;;0;0;0;https://twitter.com/nicetryterooos/status/1771934462638481577;1,30292E+18;nicetryterooos;negatif
417;1,77E+33;Sun Mar 24 16:15:25 +0000 2024;0;@livyyrenata @howtodresvvell Orang kaya mental miskin;1,77193E+18;;livyyrenata;in;Yorkshire and The Humber, Engl;0;0;0;https://twitter.com/To0muchTo0young/status/1771933849917813078;1,55851E+18;To0muchTo0young;negatif
418;1,77E+33;Sun Mar 24 16:08:03 +0000 2024;0;@livyyrenata @howtodresvvell dih ga malu?;1,77193E+18;;livyyrenata;in;;0;0;0;https://twitter.com/boonayyy/status/1771931997629219021;1,26566E+18;boonayyy;negatif
419;1,77E+34;Sun Mar 24 16:13:07 +0000 2024;0;Bukan gatau malu doang dia gak lebih dari seonggok sampah entertainment yang cuma ngang ngong ngang ngong nunjukin her boobs @livyyrenata ?? Right;1,77193E+18;;;in;East Jakarta;0;0;0;https://twitter.com/akupenerjemah/status/1771933272865460717;1,21858E+18;akupenerjemah;negatif
420;1,77E+34;Sun Mar 24 16:06:42 +0000 2024;0;@livyyrenata Mending beliin gue rumah livy;1,77193E+18;;livyyrenata;in;Cikarang, Indonesia;0;0;0;https://twitter.com/Alfianhoshii/status/1771931655977988477;1,06892E+18;Alfianhoshii;negatif
421;1,77E+34;Sun Mar 24 16:06:14 +0000 2024;0;@livyyrenata https://t.co/AXgoHi2Bgg Tambahin pemasukan tidak ngemis bolwh ?;1,77193E+18;;livyyrenata;in;abundance & lucky ;0;0;0;https://twitter.com/sweetfatgurl_/status/1771931537363161425;1,70241E+18;sweetfatgurl_;negatif
422;1,77E+33;Sun Mar 24 16:04:40 +0000 2024;1;@livyyrenata @howtodresvvell Kocag luwh kaya doang mental attitude lebih dri orang miskin ngemis;1,77193E+18;;livyyrenata;in;Mount Taixuan - Shenzhou;0;0;0;https://twitter.com/ag_pnj/status/1771931145875210426;8,53479E+17;ag_pnj;negatif
423;1,77E+34;Sun Mar 24 16:03:08 +0000 2024;0;@livyyrenata semangat trs queen;1,77193E+18;;livyyrenata;in;;0;0;0;https://twitter.com/saponahh/status/1771930760234024990;1,15107E+18;saponahh;positif
424;1,77E+34;Sun Mar 24 15:45:36 +0000 2024;0;@livyyrenata lu ngemis gua kerja pontang panting kocak;1,77193E+18;;livyyrenata;in;;0;0;0;https://twitter.com/notallisntwell/status/1771926347675570646;1,60237E+18;notallisntwell;negatif
425;1,77E+33;Sun Mar 24 15:45:26 +0000 2024;0;@howtodresvvell Mending open donasi orang yg kurang mampu aja deh liv ato orang yg berkebutuhan khusus @livyyrenata;1,77193E+18;;howtodresvvell;in;;0;0;0;https://twitter.com/wcnter_b3ar/status/1771926306097390050;3548662994;wcnter_b3ar;positif
426;1,77E+33;Sun Mar 24 15:39:23 +0000 2024;0;@livyyrenata @howtodresvvell rip urat malu;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/frhnvlndro/status/1771924782881349764;1622503880;frhnvlndro;negatif
427;1,77E+34;Sun Mar 24 15:38:54 +0000 2024;0;@livyyrenata e-emang karya kamu apa aja kak? ;1,77192E+18;;livyyrenata;in;area 51;0;0;0;https://twitter.com/closoure/status/1771924658675392965;1,33022E+18;closoure;negatif
428;1,77E+34;Sun Mar 24 15:38:38 +0000 2024;0;@livyyrenata Yang bener aja;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/nadnad027/status/1771924591575015758;1,65524E+18;nadnad027;negatif
429;1,77E+33;Sun Mar 24 15:36:11 +0000 2024;21;@livyyrenata @howtodresvvell apasih anjirrr;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/mychasie/status/1771923976102760712;7,81192E+17;mychasie;negatif
430;1,77E+34;Sun Mar 24 15:33:14 +0000 2024;0;@devinderian @livyyrenata Ga jealous lbh ke kecewa;1,77192E+18;;devinderian;in;;0;0;0;https://twitter.com/lemonade1401/status/1771923235321610298;1,01625E+18;lemonade1401;negatif
431;1,77E+33;Sun Mar 24 15:32:30 +0000 2024;5;@livyyrenata @howtodresvvell agak lain;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/wyinkles/status/1771923048645751196;8,4988E+17;wyinkles;negatif
432;1,77E+34;Sun Mar 24 15:31:40 +0000 2024;17;@Alexbizzer07 @livyyrenata bang lu gak bakalan dapet memek dia bang udah deh bang ;1,77192E+18;;Alexbizzer07;in;;0;4;0;https://twitter.com/godhendi/status/1771922839840669893;1654889024;godhendi;negatif
433;1,77E+34;Sun Mar 24 15:27:32 +0000 2024;0;@livyyrenata Ngemis online ga malu Ditanya msh perawan apa ga malah emosi Siapa sangka;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/donnigunztak/status/1771921801725272415;1,69658E+18;donnigunztak;negatif
434;1,77E+34;Sun Mar 24 15:27:58 +0000 2024;1;@myplce_ @livyyrenata foto sexy ala2 doang padahal di forum lendir jg berserakan itu fotonya wkwkwkwkw;1,77192E+18;;myplce_;in;;0;1;0;https://twitter.com/donnigunztak/status/1771921907748905380;1,69658E+18;donnigunztak;negatif
435;1,77E+33;Sun Mar 24 15:27:25 +0000 2024;0;@livyyrenata @howtodresvvell bangga bngt yang abis ngemis;1,77192E+18;;livyyrenata;in;Indonesia;0;0;0;https://twitter.com/jzneroo/status/1771921769852784800;1,2628E+18;jzneroo;negatif
436;1,77E+33;Sun Mar 24 15:26:52 +0000 2024;1;@ayasubak @livyyrenata @howtodresvvell minimal pinter lah;1,77192E+18;;ayasubak;in;;0;0;0;https://twitter.com/kuestroberii_/status/1771921631944101943;1,48619E+18;kuestroberii_;negatif
437;1,77E+34;Sun Mar 24 15:26:31 +0000 2024;1;@livyyrenata pura pura ga ngerti ini itu tapi ngerti cara ngemis ya;1,77192E+18;;livyyrenata;in;;0;1;0;https://twitter.com/bsbdubdj/status/1771921546162139322;1,60998E+18;bsbdubdj;negatif
438;1,77E+34;Sun Mar 24 15:20:05 +0000 2024;0;@livyyrenata cewek2 goblok kayak gini gausah dikasih panggung lg lah;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/Tadaimaaci/status/1771919924644250018;1,73664E+18;Tadaimaaci;negatif
439;1,77E+34;Sun Mar 24 15:16:35 +0000 2024;0;@livyyrenata kalo dapet lu keren vy.;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/gajagocoding/status/1771919043102208348;1,59247E+18;gajagocoding;positif
440;1,77E+34;Sun Mar 24 15:16:09 +0000 2024;18;@livyyrenata ai kira u chindo kaya raya momi u sultan konglomerat trnyata bli mobil u ngemis dlu jual foto u yg gk seberapa itu walau we cuih pei pei;1,77192E+18;;livyyrenata;in;weeknew;0;0;3;https://twitter.com/word2trash/status/1771918934616498597;1,10721E+18;word2trash;negatif
441;1,77E+33;Sun Mar 24 15:15:58 +0000 2024;5;@livyyrenata @howtodresvvell malu bgt ga si? hasil bo gacukup buat beli mobil sang mamah;1,77192E+18;;livyyrenata;in;street 4, Golden Hour Penacony;0;1;0;https://twitter.com/ruanmeirag/status/1771918890333098201;1,33666E+18;ruanmeirag;negatif
442;1,77E+33;Sun Mar 24 15:15:39 +0000 2024;69;@livyyrenata @howtodresvvell bjir malah bangga;1,77192E+18;;livyyrenata;in;handle by two owner ;0;0;0;https://twitter.com/julianraka_/status/1771918811073306821;1,38706E+18;julianraka_;negatif
443;1,77E+34;Sun Mar 24 15:14:16 +0000 2024;0;@livyyrenata kak coba bantu lunasin utang negara;1,77192E+18;;livyyrenata;in;DKI Jakarta, Indonesia;0;0;0;https://twitter.com/Kamishirorise_/status/1771918463277343118;1,21499E+18;Kamishirorise_;negatif
444;1,77E+34;Sun Mar 24 15:13:12 +0000 2024;35;@livyyrenata udah kayak cewe alter miskin jualan foto (2) kirain u keren ternyata disgusting;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/sagitariufs/status/1771918194774831169;2858793969;sagitariufs;negatif
445;1,77E+33;Sun Mar 24 15:12:51 +0000 2024;4;@ayasubak @livyyrenata @howtodresvvell Thank u nak Kata mamaknya ;1,77192E+18;;ayasubak;in;;0;0;0;https://twitter.com/mariared_twt/status/1771918102772789467;2230279465;mariared_twt;positif
446;1,77E+33;Sun Mar 24 15:11:45 +0000 2024;0;@livyyrenata @howtodresvvell E lont gblok g ada otak;1,77192E+18;;livyyrenata;in;;0;0;0;https://twitter.com/revanolikesyou/status/1771917829924655269;1,0385E+18;revanolikesyou;negatif
447;1,77E+34;Sun Mar 24 15:10:05 +0000 2024;2;@maykkari @livyyrenata @POPAPJONS Engga ahh dia iseng doang ehh ada yg nyumbang jadi siapa yg tolol? ;1,77192E+18;;maykkari;in;Greenland;1;2;0;https://twitter.com/nouvalabdul5/status/1771917406870667626;3002812015;nouvalabdul5;negatif
448;1,77E+33;Sun Mar 24 15:05:06 +0000 2024;0;@livyyrenata @howtodresvvell org fakir malah nyumbang yg tajir inimah kocak;1,77192E+18;;livyyrenata;in;62;0;0;0;https://twitter.com/bruhineedsleep/status/1771916155500007812;1031974434;bruhineedsleep;negatif
449;1,77E+33;Sun Mar 24 15:04:49 +0000 2024;0;@livyyrenata @howtodresvvell Tips ilangin urat malu dari ortu sendiri ka;1,77192E+18;;livyyrenata;in;Jakarta Timur;0;0;0;https://twitter.com/bocilkagetkarir/status/1771916082389111094;1,31555E+18;bocilkagetkarir;negatif
450;1,77E+34;Sun Mar 24 15:02:57 +0000 2024;0;@livyyrenata Livy coba ganti BUAT BELI BARCELONA ;1,77192E+18;;livyyrenata;in;isekai. he/him;0;0;0;https://twitter.com/Wirawibu/status/1771915612861948240;1,5298E+18;Wirawibu;negatif
451;1,77E+32;Mon Mar 25 02:23:15 +0000 2024;1;@kiddiejaemin @livyyrenata @howtodresvvell Bilang aja elu ga punya duit buat beli tuh foto2;1,77209E+18;;kiddiejaemin;in;;2;5;0;https://twitter.com/02_jqr/status/1772086815438074321;1,42299E+18;02_jqr;negatif
452;1,77E+32;Mon Mar 25 02:08:25 +0000 2024;5;@megawhytea @mirukujuusu @livyyrenata @howtodresvvell lu yang rip logic mental ngemis di bilang pinter.;1,77208E+18;;megawhytea;in;;1;0;1;https://twitter.com/Blackbirddd__/status/1772083085032444274;1,46531E+18;Blackbirddd__;negatif
453;1,77E+32;Mon Mar 25 01:08:29 +0000 2024;0;@livyyrenata Bnyak bnget disini org2 miskin yg iri hati hahahahha;1,77207E+18;;livyyrenata;in;;0;0;0;https://twitter.com/kucingorenz12/status/1772068001602252907;9,47702E+17;kucingorenz12;negatif
454;1,77E+32;Mon Mar 25 01:07:55 +0000 2024;1;@hazyjades @livyyrenata Yg ngehate sekumpulan org miskin yg iri hati min;1,77207E+18;;hazyjades;in;;0;1;0;https://twitter.com/kucingorenz12/status/1772067856747733405;9,47702E+17;kucingorenz12;negatif
455;1,77E+32;Sun Mar 24 23:32:57 +0000 2024;1;@livyyrenata @howtodresvvell Win you said ? Have you feel ashamed by your donation ? Are you still feels lack of money atau gimana sih masa pendapatan dari hasil ngonten dan collab masih aja buka trakteer ?;1,77204E+18;;livyyrenata;in;Your deepest heart;0;0;0;https://twitter.com/loo_she_furr/status/1772043958597857473;1356823548;loo_she_furr;negatif
456;1.79e+23;Thu May 09 01:52:56 +0000 2024;0;@livyyrenata livy sama vior settingan kah?;1.79E+23;;livyyrenata;in;Jakarta Capital Region, Indone;0;0;0;https://twitter.com/blessfriday_/status/1788386639695446432;1.49E+23;blessfriday_;negatif
457;1.79e+23;Wed May 08 17:32:51 +0000 2024;0;@livyyrenata duit kitabisa dipake buat operasi tete ya liv?;1.79E+23;;livyyrenata;in;;0;0;0;https://twitter.com/dickyelson/status/1788260789595545949;1.38E+23;dickyelson;negatif
458;1.79e+23;Wed May 08 17:21:49 +0000 2024;0;@livyyrenata kaya bukan livy;1.79E+23;;livyyrenata;in;;0;0;0;https://twitter.com/djununu/status/1788258014253949064;1.78E+23;djununu;negatif
459;1.79e+23;Wed May 08 15:48:49 +0000 2024;0;@livyyrenata Hih cintakuu;1.79E+23;;livyyrenata;in;Sleman, Indonesia;0;1;0;https://twitter.com/fikridadann/status/1788234609303679048;7.47E+22;fikridadann;positif
